Observation,TextUrn,Image,Comments
urn:cite:op:hmt12f.45,urn:cts:greekLit:5026.msA.hmt:12.F1@ὸ,"urn:cite:hmt:vaimg.VA162VN-0664@0.2979,0.231,0.007,0.0138",
urn:cite:op:hmt12f.46,urn:cts:greekLit:5026.msA.hmt:12.F1@ο,"urn:cite:hmt:vaimg.VA162VN-0664@0.3088,0.238,0.007,0.0076",
urn:cite:op:hmt12f.47,urn:cts:greekLit:5026.msA.hmt:12.F1@ὑ,"urn:cite:hmt:vaimg.VA162VN-0664@0.3145,0.2347,0.007,0.0103",
urn:cite:op:hmt12f.48,urn:cts:greekLit:5026.msA.hmt:12.F1@τ,"urn:cite:hmt:vaimg.VA162VN-0664@0.3207,0.2374,0.0117,0.0086",
urn:cite:op:hmt12f.49,urn:cts:greekLit:5026.msA.hmt:12.F1@ω,"urn:cite:hmt:vaimg.VA162VN-0664@0.328,0.2374,0.0117,0.0086",
urn:cite:op:hmt12f.50,urn:cts:greekLit:5026.msA.hmt:12.F1@σ,"urn:cite:hmt:vaimg.VA162VN-0664@0.3362,0.2368,0.0117,0.0086",
urn:cite:op:hmt12f.51,urn:cts:greekLit:5026.msA.hmt:12.F1@ο[2],"urn:cite:hmt:vaimg.VA162VN-0664@0.3453,0.2372,0.0083,0.0086",
urn:cite:op:hmt12f.52,urn:cts:greekLit:5026.msA.hmt:12.F1@ὐ,"urn:cite:hmt:vaimg.VA162VN-0664@0.3508,0.2355,0.0083,0.0086",
urn:cite:op:hmt12f.53,urn:cts:greekLit:5026.msA.hmt:12.F1@δ[3],"urn:cite:hmt:vaimg.VA162VN-0664@0.3567,0.2322,0.0083,0.0126",
urn:cite:op:hmt12f.54,urn:cts:greekLit:5026.msA.hmt:12.F1@ὲ,"urn:cite:hmt:vaimg.VA162VN-0664@0.364,0.232,0.0083,0.0126",
urn:cite:op:hmt12f.55,urn:cts:greekLit:5026.msA.hmt:12.F1@δ[4],"urn:cite:hmt:vaimg.VA162VN-0664@0.3746,0.232,0.0083,0.0126",
