Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:5.59,"urn:cite:hmt:vaimg.VA063RN-0064@0.175,0.6514,0.451,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:5.60,"urn:cite:hmt:vaimg.VA063RN-0064@0.172,0.6724,0.457,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:5.61,"urn:cite:hmt:vaimg.VA063VN-0565@0.458,0.2126,0.423,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:5.62,"urn:cite:hmt:vaimg.VA063VN-0565@0.457,0.2299,0.407,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:5.63,"urn:cite:hmt:vaimg.VA063VN-0565@0.457,0.2524,0.408,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:5.64,"urn:cite:hmt:vaimg.VA063VN-0565@0.458,0.2727,0.399,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:5.65,"urn:cite:hmt:vaimg.VA063VN-0565@0.458,0.2915,0.423,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:5.66,"urn:cite:hmt:vaimg.VA063VN-0565@0.46,0.3073,0.402,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:5.67,"urn:cite:hmt:vaimg.VA063VN-0565@0.46,0.3261,0.41,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:5.68,"urn:cite:hmt:vaimg.VA063VN-0565@0.466,0.3434,0.448,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:5.69,"urn:cite:hmt:vaimg.VA063VN-0565@0.463,0.3636,0.392,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:5.70,"urn:cite:hmt:vaimg.VA063VN-0565@0.464,0.3809,0.432,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:5.71,"urn:cite:hmt:vaimg.VA063VN-0565@0.461,0.4005,0.382,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:5.72,"urn:cite:hmt:vaimg.VA063VN-0565@0.468,0.4162,0.402,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:5.73,"urn:cite:hmt:vaimg.VA063VN-0565@0.467,0.435,0.394,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:5.74,"urn:cite:hmt:vaimg.VA063VN-0565@0.463,0.4523,0.419,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:5.75,"urn:cite:hmt:vaimg.VA063VN-0565@0.463,0.4703,0.437,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:5.76,"urn:cite:hmt:vaimg.VA063VN-0565@0.462,0.4899,0.405,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:5.77,"urn:cite:hmt:vaimg.VA063VN-0565@0.464,0.5094,0.436,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:5.78,"urn:cite:hmt:vaimg.VA063VN-0565@0.463,0.5304,0.408,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:5.79,"urn:cite:hmt:vaimg.VA063VN-0565@0.464,0.5492,0.432,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:5.80,"urn:cite:hmt:vaimg.VA063VN-0565@0.466,0.5695,0.451,0.0353"
